timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1538560212811,0,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560212811,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560212812,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560212813,2,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560212815,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560212816,0,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560212816,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560212817,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560212818,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560212819,0,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560212819,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560212820,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560212821,0,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560212821,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560212822,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560212823,0,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560212824,0,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560212824,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560212825,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560212826,0,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560212826,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560212827,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560212828,0,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560212796,30,Transaction Controller (Load Data of Attribute and Tags for Save Article),200,"Number of samples in transaction : 41, number of failing samples : 0",Pre-loaded Data for Run Thread Group 1-1,,true,,0,1,1,0,2
1538560212829,34,Transaction Controller (Load Data of Attribute and Tags for Paramteric Search 2),200,"Number of samples in transaction : 26, number of failing samples : 0",Pre-loaded Data for Run Thread Group 1-1,,true,,0,1,1,0,0
1538560212863,35,Transaction Controller (Load Data of Attribute and Tags for Paramteric Search 3),200,"Number of samples in transaction : 26, number of failing samples : 0",Pre-loaded Data for Run Thread Group 1-1,,true,,0,1,1,0,0
1538560212909,161,/REST/login,200,,Process Thread Group 2-1,,true,,547,1,1,158,0
1538560213071,1,/REST/login,200,,Process Thread Group 2-1,,true,,215,1,1,1,0
1538560213073,0,BeanShell Sampler,200,OK,Process Thread Group 2-1,text,true,,0,1,1,0,0
1538560213110,107,/REST/login,200,,Process Thread Group 2-2,,true,,547,2,2,104,0
1538560213218,1,/REST/login,200,,Process Thread Group 2-2,,true,,215,2,2,1,0
1538560213220,0,BeanShell Sampler,200,OK,Process Thread Group 2-2,text,true,,0,2,2,0,0
1538560213329,115,/REST/login,200,,Process Thread Group 2-3,,true,,547,3,3,111,0
1538560213444,1,/REST/login,200,,Process Thread Group 2-3,,true,,215,3,3,1,0
1538560213446,0,BeanShell Sampler,200,OK,Process Thread Group 2-3,text,true,,0,3,3,0,0
1538560213531,111,/REST/login,200,,Process Thread Group 2-4,,true,,547,4,4,108,0
1538560213642,1,/REST/login,200,,Process Thread Group 2-4,,true,,215,4,4,1,0
1538560213643,1,BeanShell Sampler,200,OK,Process Thread Group 2-4,text,true,,0,4,4,0,0
1538560213074,611,Get Article for Save,200,,Process Thread Group 2-1,text,true,,84938,4,4,581,0
1538560213750,110,/REST/login,200,,Process Thread Group 2-5,,true,,547,5,5,106,0
1538560213860,2,/REST/login,200,,Process Thread Group 2-5,,true,,215,5,5,2,0
1538560213862,0,BeanShell Sampler,200,OK,Process Thread Group 2-5,text,true,,0,5,5,0,0
1538560213220,634,Get Article for Save,200,,Process Thread Group 2-2,text,true,,84938,5,5,602,0
1538560213446,679,Get Article for Save,200,,Process Thread Group 2-3,text,true,,84938,5,5,638,0
1538560213644,617,Get Article for Save,200,,Process Thread Group 2-4,text,true,,84938,5,5,586,0
1538560213863,579,Get Article for Save,200,,Process Thread Group 2-5,text,true,,84932,5,5,552,0
1538560213701,2385,Save call Article,200,,Process Thread Group 2-1,text,false,Value not updated,85061,5,5,2355,0
1538560213073,2996,Transaction Controller - Save Article (case 5),,"Number of samples in transaction : 3, number of failing samples : 1",Process Thread Group 2-1,,false,,169999,5,5,2936,29
1538560216099,0,BeanShell Sampler,200,OK,Process Thread Group 2-1,text,true,,0,5,5,0,0
1538560216099,570,Get Article for Save,200,,Process Thread Group 2-1,text,true,,84882,5,5,544,0
1538560213873,3151,Save call Article,200,,Process Thread Group 2-2,text,false,Value not updated,85011,5,5,3119,0
1538560213219,3785,Transaction Controller - Save Article (case 5),,"Number of samples in transaction : 3, number of failing samples : 1",Process Thread Group 2-2,,false,,169949,5,5,3721,35
1538560217039,1,BeanShell Sampler,200,OK,Process Thread Group 2-2,text,true,,0,5,5,0,0
1538560214146,2998,Save call Article,200,,Process Thread Group 2-3,text,false,Value not updated,85011,5,5,2967,0
1538560213446,3677,Transaction Controller - Save Article (case 5),,"Number of samples in transaction : 3, number of failing samples : 1",Process Thread Group 2-3,,false,,169949,5,5,3605,32
1538560217155,1,BeanShell Sampler,200,OK,Process Thread Group 2-3,text,true,,0,5,5,0,0
1538560217040,585,Get Article for Save,200,,Process Thread Group 2-2,text,true,,84868,5,5,555,0
1538560214277,3551,Save call Article,200,,Process Thread Group 2-4,text,false,Value not updated,84996,5,5,3517,0
1538560213643,4169,Transaction Controller - Save Article (case 5),,"Number of samples in transaction : 3, number of failing samples : 1",Process Thread Group 2-4,,false,,169934,5,5,4103,29
1538560217841,0,BeanShell Sampler,200,OK,Process Thread Group 2-4,text,true,,0,5,5,0,0
1538560217156,730,Get Article for Save,200,,Process Thread Group 2-3,text,true,,84868,5,5,676,0
1538560214469,3440,Save call Article,200,,Process Thread Group 2-5,text,false,Value not updated,84996,5,5,3394,0
1538560213862,4019,Transaction Controller - Save Article (case 5),,"Number of samples in transaction : 3, number of failing samples : 1",Process Thread Group 2-5,,false,,169928,5,5,3946,41
1538560217922,1,BeanShell Sampler,200,OK,Process Thread Group 2-5,text,true,,0,5,5,0,0
1538560217842,596,Get Article for Save,200,,Process Thread Group 2-4,text,true,,84876,5,5,566,0
1538560217923,563,Get Article for Save,200,,Process Thread Group 2-5,text,true,,84876,5,5,537,0
1538560216683,2410,Save call Article,200,,Process Thread Group 2-1,text,false,Value not updated,85035,5,5,2380,0
1538560216099,2980,Transaction Controller - Save Article (case 5),,"Number of samples in transaction : 3, number of failing samples : 1",Process Thread Group 2-1,,false,,169917,5,5,2924,24
1538560219103,0,BeanShell Sampler,200,OK,Process Thread Group 2-1,text,true,,0,5,5,0,0
1538560219104,650,Get Article for Save,200,,Process Thread Group 2-1,text,true,,84905,5,5,620,0
1538560217644,2319,Save call Article,200,,Process Thread Group 2-2,text,false,Value not updated,85105,5,5,2290,0
1538560217039,2905,Transaction Controller - Save Article (case 5),,"Number of samples in transaction : 3, number of failing samples : 1",Process Thread Group 2-2,,false,,169973,5,5,2845,32
1538560219976,1,BeanShell Sampler,200,OK,Process Thread Group 2-2,text,true,,0,5,5,0,0
1538560219977,569,Get Article for Save,200,,Process Thread Group 2-2,text,true,,84988,5,5,542,0
1538560217911,2708,Save call Article,200,,Process Thread Group 2-3,text,false,Value not updated,85105,5,5,2679,0
1538560217155,3439,Transaction Controller - Save Article (case 5),,"Number of samples in transaction : 3, number of failing samples : 1",Process Thread Group 2-3,,false,,169973,5,5,3355,40
1538560220635,0,BeanShell Sampler,200,OK,Process Thread Group 2-3,text,true,,0,5,5,0,0
1538560220635,540,Get Article for Save,200,,Process Thread Group 2-3,text,true,,84961,5,5,510,0
1538560218452,3058,Save call Article,200,,Process Thread Group 2-4,text,false,Value not updated,85085,5,5,3022,0
1538560217841,3654,Transaction Controller - Save Article (case 5),,"Number of samples in transaction : 3, number of failing samples : 1",Process Thread Group 2-4,,false,,169961,5,5,3588,25
1538560221520,1,BeanShell Sampler,200,OK,Process Thread Group 2-4,text,true,,0,5,5,0,0
1538560221521,584,Get Article for Save,200,,Process Thread Group 2-4,text,true,,84975,5,5,553,0
1538560218504,3775,Save call Article,200,,Process Thread Group 2-5,text,false,Value not updated,85100,5,5,3745,0
1538560217922,4339,Transaction Controller - Save Article (case 5),,"Number of samples in transaction : 3, number of failing samples : 1",Process Thread Group 2-5,,false,,169976,5,5,4282,28
1538560222289,0,BeanShell Sampler,200,OK,Process Thread Group 2-5,text,true,,0,5,5,0,0
1538560219776,2882,Save call Article,200,,Process Thread Group 2-1,text,false,Value not updated,85100,5,5,2848,0
1538560219103,3532,Transaction Controller - Save Article (case 5),,"Number of samples in transaction : 3, number of failing samples : 1",Process Thread Group 2-1,,false,,170005,5,5,3468,31
1538560222290,648,Get Article for Save,200,,Process Thread Group 2-5,text,true,,84994,4,4,622,0
1538560220564,2685,Save call Article,200,,Process Thread Group 2-2,text,false,Value not updated,85108,4,4,2657,0
1538560219976,3255,Transaction Controller - Save Article (case 5),,"Number of samples in transaction : 3, number of failing samples : 1",Process Thread Group 2-2,,false,,170096,4,4,3199,32
1538560221189,2261,Save call Article,200,,Process Thread Group 2-3,text,false,Value not updated,85108,3,3,2229,0
1538560220635,2801,Transaction Controller - Save Article (case 5),,"Number of samples in transaction : 3, number of failing samples : 1",Process Thread Group 2-3,,false,,170069,3,3,2739,28
1538560222120,2378,Save call Article,200,,Process Thread Group 2-4,text,false,Value not updated,85097,2,2,2348,0
1538560221520,2963,Transaction Controller - Save Article (case 5),,"Number of samples in transaction : 3, number of failing samples : 1",Process Thread Group 2-4,,false,,170072,2,2,2901,24
1538560222953,2213,Save call Article,200,,Process Thread Group 2-5,text,false,Value not updated,85097,1,1,2182,0
1538560222289,2861,Transaction Controller - Save Article (case 5),,"Number of samples in transaction : 3, number of failing samples : 1",Process Thread Group 2-5,,false,,170091,1,1,2804,32
1538560676438,2,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676440,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676441,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676442,0,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676443,0,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676443,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676444,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676445,0,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676446,0,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676446,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676447,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676448,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676449,0,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676449,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676450,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676451,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676452,0,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676452,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676453,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676454,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676455,2,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676457,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676458,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676459,0,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676459,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676460,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676461,0,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676461,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676462,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676463,0,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676464,0,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676464,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676465,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676466,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676467,0,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676467,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676468,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676469,0,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676469,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676470,1,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560676438,30,Transaction Controller (Load Data of Attribute and Tags for Save Article),200,"Number of samples in transaction : 41, number of failing samples : 0",Pre-loaded Data for Run Thread Group 1-1,,true,,0,1,1,0,3
1538560676471,33,Transaction Controller (Load Data of Attribute and Tags for Paramteric Search 2),200,"Number of samples in transaction : 26, number of failing samples : 0",Pre-loaded Data for Run Thread Group 1-1,,true,,0,1,1,0,1
1538560676505,33,Transaction Controller (Load Data of Attribute and Tags for Paramteric Search 3),200,"Number of samples in transaction : 26, number of failing samples : 0",Pre-loaded Data for Run Thread Group 1-1,,true,,0,1,1,0,1
1538560676549,156,/REST/login,200,,Process Thread Group 2-1,,true,,547,1,1,152,0
1538560676705,2,/REST/login,200,,Process Thread Group 2-1,,true,,215,1,1,2,0
1538560676708,1,BeanShell Sampler,200,OK,Process Thread Group 2-1,text,true,,0,1,1,0,0
1538560676742,107,/REST/login,200,,Process Thread Group 2-2,,true,,547,2,2,103,0
1538560676850,1,/REST/login,200,,Process Thread Group 2-2,,true,,215,2,2,1,0
1538560676852,1,BeanShell Sampler,200,OK,Process Thread Group 2-2,text,true,,0,2,2,0,0
1538560676960,126,/REST/login,200,,Process Thread Group 2-3,,true,,547,3,3,122,0
1538560677086,2,/REST/login,200,,Process Thread Group 2-3,,true,,215,3,3,2,0
1538560677088,0,BeanShell Sampler,200,OK,Process Thread Group 2-3,text,true,,0,3,3,0,0
1538560677162,110,/REST/login,200,,Process Thread Group 2-4,,true,,547,4,4,105,0
1538560677272,1,/REST/login,200,,Process Thread Group 2-4,,true,,215,4,4,1,0
1538560677273,1,BeanShell Sampler,200,OK,Process Thread Group 2-4,text,true,,0,4,4,0,0
1538560676709,645,Get Article for Save,200,,Process Thread Group 2-1,text,true,,84965,4,4,614,0
1538560676853,592,Get Article for Save,200,,Process Thread Group 2-2,text,true,,84965,5,5,562,0
1538560677381,109,/REST/login,200,,Process Thread Group 2-5,,true,,547,5,5,104,0
1538560677490,2,/REST/login,200,,Process Thread Group 2-5,,true,,215,5,5,2,0
1538560677492,1,BeanShell Sampler,200,OK,Process Thread Group 2-5,text,true,,0,5,5,0,0
1538560677089,620,Get Article for Save,200,,Process Thread Group 2-3,text,true,,84965,5,5,589,0
1538560677274,700,Get Article for Save,200,,Process Thread Group 2-4,text,true,,84965,5,5,669,0
1538560677493,664,Get Article for Save,200,,Process Thread Group 2-5,text,true,,84965,5,5,635,0
1538560677725,2043,Save call Article,500,,Process Thread Group 2-3,text,false,,1321,5,5,2043,0
1538560677088,2663,Transaction Controller - Save Article (case 5),,"Number of samples in transaction : 3, number of failing samples : 1",Process Thread Group 2-3,,false,,86286,5,5,2632,17
1538560679769,1,BeanShell Sampler,200,OK,Process Thread Group 2-3,text,true,,0,5,5,0,0
1538560679770,612,Get Article for Save,200,,Process Thread Group 2-3,text,true,,84930,5,5,582,0
1538560678174,2343,Save call Article,500,,Process Thread Group 2-5,text,false,,1399,5,5,2343,0
1538560677492,3008,Transaction Controller - Save Article (case 5),,"Number of samples in transaction : 3, number of failing samples : 1",Process Thread Group 2-5,,false,,86364,5,5,2978,17
1538560680518,0,BeanShell Sampler,200,OK,Process Thread Group 2-5,text,true,,0,5,5,0,0
1538560677373,3258,Save call Article,200,,Process Thread Group 2-1,text,true,,85066,5,5,3223,0
1538560676708,3904,Transaction Controller - Save Article (case 5),200,"Number of samples in transaction : 3, number of failing samples : 0",Process Thread Group 2-1,,true,,170031,5,5,3837,19
1538560680631,0,BeanShell Sampler,200,OK,Process Thread Group 2-1,text,true,,0,5,5,0,0
1538560677990,3103,Save call Article,200,,Process Thread Group 2-4,text,true,,85066,5,5,3076,0
1538560677273,3804,Transaction Controller - Save Article (case 5),200,"Number of samples in transaction : 3, number of failing samples : 0",Process Thread Group 2-4,,true,,170031,5,5,3745,16
1538560681092,1,BeanShell Sampler,200,OK,Process Thread Group 2-4,text,true,,0,5,5,0,0
1538560680518,611,Get Article for Save,200,,Process Thread Group 2-5,text,true,,84930,5,5,576,0
1538560680631,689,Get Article for Save,200,,Process Thread Group 2-1,text,true,,84930,5,5,663,0
1538560677462,4012,Save call Article,200,,Process Thread Group 2-2,text,true,,85066,5,5,3981,0
1538560676851,4605,Transaction Controller - Save Article (case 5),200,"Number of samples in transaction : 3, number of failing samples : 0",Process Thread Group 2-2,,true,,170031,5,5,4543,18
1538560681473,0,BeanShell Sampler,200,OK,Process Thread Group 2-2,text,true,,0,5,5,0,0
1538560681093,676,Get Article for Save,200,,Process Thread Group 2-4,text,true,,84930,5,5,650,0
1538560681474,587,Get Article for Save,200,,Process Thread Group 2-2,text,true,,84859,5,5,558,0
1538560680396,2286,Save call Article,500,,Process Thread Group 2-3,text,false,,1399,5,5,2285,0
1538560679769,2899,Transaction Controller - Save Article (case 5),,"Number of samples in transaction : 3, number of failing samples : 1",Process Thread Group 2-3,,false,,86329,5,5,2867,14
1538560682681,1,BeanShell Sampler,200,OK,Process Thread Group 2-3,text,true,,0,5,5,0,0
1538560682682,566,Get Article for Save,200,,Process Thread Group 2-3,text,true,,84760,5,5,537,0
1538560681142,2354,Save call Article,500,,Process Thread Group 2-5,text,false,,1399,5,5,2354,0
1538560680517,2965,Transaction Controller - Save Article (case 5),,"Number of samples in transaction : 3, number of failing samples : 1",Process Thread Group 2-5,,false,,86329,5,5,2930,15
1538560683497,0,BeanShell Sampler,200,OK,Process Thread Group 2-5,text,true,,0,5,5,0,0
1538560681336,2319,Save call Article,200,,Process Thread Group 2-1,text,true,,84883,5,5,2286,0
1538560680631,3008,Transaction Controller - Save Article (case 5),200,"Number of samples in transaction : 3, number of failing samples : 0",Process Thread Group 2-1,,true,,169813,5,5,2949,17
1538560683655,1,BeanShell Sampler,200,OK,Process Thread Group 2-1,text,true,,0,5,5,0,0
1538560681784,2249,Save call Article,500,,Process Thread Group 2-4,text,false,,1399,5,5,2248,0
1538560681092,2926,Transaction Controller - Save Article (case 5),,"Number of samples in transaction : 3, number of failing samples : 1",Process Thread Group 2-4,,false,,86329,5,5,2898,15
1538560684033,0,BeanShell Sampler,200,OK,Process Thread Group 2-4,text,true,,0,5,5,0,0
1538560683497,634,Get Article for Save,200,,Process Thread Group 2-5,text,true,,84760,5,5,605,0
1538560683656,593,Get Article for Save,200,,Process Thread Group 2-1,text,true,,84760,5,5,561,0
1538560682075,2193,Save call Article,200,,Process Thread Group 2-2,text,true,,84883,5,5,2151,0
1538560681473,2780,Transaction Controller - Save Article (case 5),200,"Number of samples in transaction : 3, number of failing samples : 0",Process Thread Group 2-2,,true,,169742,5,5,2709,15
1538560684268,0,BeanShell Sampler,200,OK,Process Thread Group 2-2,text,true,,0,5,5,0,0
1538560684033,601,Get Article for Save,200,,Process Thread Group 2-4,text,true,,84760,5,5,572,0
1538560684268,553,Get Article for Save,200,,Process Thread Group 2-2,text,true,,84760,5,5,523,0
1538560683262,2275,Save call Article,500,,Process Thread Group 2-3,text,false,,1399,5,5,2273,0
1538560682681,2842,Transaction Controller - Save Article (case 5),,"Number of samples in transaction : 3, number of failing samples : 1",Process Thread Group 2-3,,false,,86159,5,5,2810,14
1538560684145,2333,Save call Article,200,,Process Thread Group 2-5,text,true,,85008,4,4,2302,0
1538560683497,2967,Transaction Controller - Save Article (case 5),200,"Number of samples in transaction : 3, number of failing samples : 0",Process Thread Group 2-5,,true,,169768,4,4,2907,14
1538560684268,2269,Save call Article,500,,Process Thread Group 2-1,text,false,,1399,3,3,2269,0
1538560683655,2863,Transaction Controller - Save Article (case 5),,"Number of samples in transaction : 3, number of failing samples : 1",Process Thread Group 2-1,,false,,86159,3,3,2830,20
1538560684836,2270,Save call Article,500,,Process Thread Group 2-2,text,false,,1399,2,2,2270,0
1538560684268,2823,Transaction Controller - Save Article (case 5),,"Number of samples in transaction : 3, number of failing samples : 1",Process Thread Group 2-2,,false,,86159,2,2,2793,15
1538560684648,2688,Save call Article,200,,Process Thread Group 2-4,text,true,,85008,1,1,2660,0
1538560684033,3289,Transaction Controller - Save Article (case 5),200,"Number of samples in transaction : 3, number of failing samples : 0",Process Thread Group 2-4,,true,,169768,1,1,3232,15
1538560753121,2,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560753123,0,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560753123,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560753124,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560753125,0,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560753125,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560753126,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560753127,0,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560753127,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560753128,0,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560753128,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560753129,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560753130,0,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560753130,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560753131,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560753132,0,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560753132,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560753133,0,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560753133,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1538560753134,1,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
